score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
-0.0,9,-1935.404946520401,0.0,0.0,1935.404946520401,5m,50,150,0.08,0.8,1.0,1.5,2.0,0.5,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1935.404946520401,0.0,0.0,1935.404946520401,5m,50,150,0.08,0.8,1.0,1.5,2.0,0.5,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1935.404946520401,0.0,0.0,1935.404946520401,5m,50,150,0.08,0.8,1.0,1.5,2.0,0.5,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1935.404946520401,0.0,0.0,1935.404946520401,5m,50,150,0.08,0.8,1.0,1.5,2.0,0.5,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1897.419354135081,0.0,0.0,1897.419354135081,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1897.419354135081,0.0,0.0,1897.419354135081,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1897.419354135081,0.0,0.0,1897.419354135081,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1897.419354135081,0.0,0.0,1897.419354135081,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1897.419354135081,0.0,0.0,1897.419354135081,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1897.419354135081,0.0,0.0,1897.419354135081,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1893.1984930607357,0.0,0.0,1893.1984930607357,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.3,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1893.1984930607357,0.0,0.0,1893.1984930607357,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.3,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1893.1984930607357,0.0,0.0,1893.1984930607357,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.3,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1893.1984930607357,0.0,0.0,1893.1984930607357,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.3,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1893.1984930607357,0.0,0.0,1893.1984930607357,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.3,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1893.1984930607357,0.0,0.0,1893.1984930607357,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.4,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1923.3185930107995,0.0,0.0,1923.3185930107995,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.5,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1923.3185930107995,0.0,0.0,1923.3185930107995,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.5,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1923.3185930107995,0.0,0.0,1923.3185930107995,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.5,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1923.3185930107995,0.0,0.0,1923.3185930107995,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.5,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1923.3185930107995,0.0,0.0,1923.3185930107995,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.5,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1923.3185930107995,0.0,0.0,1923.3185930107995,5m,50,150,0.08,0.8,1.0,1.5,2.5,0.5,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1885.3330006254794,0.0,0.0,1885.3330006254794,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1885.3330006254794,0.0,0.0,1885.3330006254794,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1885.3330006254794,0.0,0.0,1885.3330006254794,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1885.3330006254794,0.0,0.0,1885.3330006254794,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1885.3330006254794,0.0,0.0,1885.3330006254794,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1885.3330006254794,0.0,0.0,1885.3330006254794,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.0689627963334,0.0,0.0,1875.0689627963336,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.3,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.0689627963334,0.0,0.0,1875.0689627963336,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.3,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.0689627963334,0.0,0.0,1875.0689627963336,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.3,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.0689627963334,0.0,0.0,1875.0689627963336,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.3,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.0689627963334,0.0,0.0,1875.0689627963336,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.3,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.0689627963334,0.0,0.0,1875.0689627963336,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.4,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1911.232239501198,0.0,0.0,1911.2322395011981,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.5,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1911.232239501198,0.0,0.0,1911.2322395011981,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.5,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1911.232239501198,0.0,0.0,1911.2322395011981,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.5,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1911.232239501198,0.0,0.0,1911.2322395011981,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.5,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1911.232239501198,0.0,0.0,1911.2322395011981,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.5,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1911.232239501198,0.0,0.0,1911.2322395011981,5m,50,150,0.08,0.8,1.0,1.5,3.0,0.5,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1887.4101336252645,0.0,0.0,1887.4101336252645,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1887.4101336252645,0.0,0.0,1887.4101336252645,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1887.4101336252645,0.0,0.0,1887.4101336252645,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1887.4101336252645,0.0,0.0,1887.4101336252645,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1887.4101336252645,0.0,0.0,1887.4101336252645,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1887.4101336252645,0.0,0.0,1887.4101336252645,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.23244930572,0.0,0.0,1889.23244930572,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.3,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.23244930572,0.0,0.0,1889.23244930572,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.3,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.23244930572,0.0,0.0,1889.23244930572,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.3,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.23244930572,0.0,0.0,1889.23244930572,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.3,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.23244930572,0.0,0.0,1889.23244930572,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.3,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.23244930572,0.0,0.0,1889.23244930572,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.4,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1913.3093725009828,0.0,0.0,1913.3093725009828,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.5,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1913.3093725009828,0.0,0.0,1913.3093725009828,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.5,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1913.3093725009828,0.0,0.0,1913.3093725009828,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.5,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1913.3093725009828,0.0,0.0,1913.3093725009828,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.5,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1913.3093725009828,0.0,0.0,1913.3093725009828,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.5,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1913.3093725009828,0.0,0.0,1913.3093725009828,5m,50,150,0.08,0.8,1.0,1.8,2.0,0.5,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.3237801156629,0.0,0.0,1875.3237801156629,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.3237801156629,0.0,0.0,1875.3237801156629,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.3237801156629,0.0,0.0,1875.3237801156629,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.3237801156629,0.0,0.0,1875.3237801156629,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.3237801156629,0.0,0.0,1875.3237801156629,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1875.3237801156629,0.0,0.0,1875.3237801156629,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1871.1029190413176,0.0,0.0,1871.1029190413176,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.3,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1871.1029190413176,0.0,0.0,1871.1029190413176,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.3,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1871.1029190413176,0.0,0.0,1871.1029190413176,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.3,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1871.1029190413176,0.0,0.0,1871.1029190413176,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.3,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1871.1029190413176,0.0,0.0,1871.1029190413176,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.3,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1871.1029190413176,0.0,0.0,1871.1029190413176,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.4,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1901.2230189913812,0.0,0.0,1901.2230189913814,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.5,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1901.2230189913812,0.0,0.0,1901.2230189913814,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.5,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1901.2230189913812,0.0,0.0,1901.2230189913814,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.5,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1901.2230189913812,0.0,0.0,1901.2230189913814,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.5,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1901.2230189913812,0.0,0.0,1901.2230189913814,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.5,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1901.2230189913812,0.0,0.0,1901.2230189913814,5m,50,150,0.08,0.8,1.0,1.8,2.5,0.5,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1863.2374266060613,0.0,0.0,1863.2374266060613,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1863.2374266060613,0.0,0.0,1863.2374266060613,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1863.2374266060613,0.0,0.0,1863.2374266060613,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1863.2374266060613,0.0,0.0,1863.2374266060613,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1863.2374266060613,0.0,0.0,1863.2374266060613,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1863.2374266060613,0.0,0.0,1863.2374266060613,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1852.9733887769153,0.0,0.0,1852.9733887769153,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.3,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1852.9733887769153,0.0,0.0,1852.9733887769153,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.3,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1852.9733887769153,0.0,0.0,1852.9733887769153,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.3,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1852.9733887769153,0.0,0.0,1852.9733887769153,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.3,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1852.9733887769153,0.0,0.0,1852.9733887769153,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.3,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1852.9733887769153,0.0,0.0,1852.9733887769153,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.4,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.1366654817798,0.0,0.0,1889.1366654817798,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.5,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.1366654817798,0.0,0.0,1889.1366654817798,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.5,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.1366654817798,0.0,0.0,1889.1366654817798,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.5,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.1366654817798,0.0,0.0,1889.1366654817798,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.5,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.1366654817798,0.0,0.0,1889.1366654817798,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.5,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1889.1366654817798,0.0,0.0,1889.1366654817798,5m,50,150,0.08,0.8,1.0,1.8,3.0,0.5,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1482.2517939092684,0.0,0.0,1482.2517939092684,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1482.2517939092684,0.0,0.0,1482.2517939092684,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1482.2517939092684,0.0,0.0,1482.2517939092684,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1482.2517939092684,0.0,0.0,1482.2517939092684,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1482.2517939092684,0.0,0.0,1482.2517939092684,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1482.2517939092684,0.0,0.0,1482.2517939092684,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1483.6970787592638,0.0,0.0,1483.6970787592638,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.3,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1483.6970787592638,0.0,0.0,1483.6970787592638,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.3,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1483.6970787592638,0.0,0.0,1483.6970787592638,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.3,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1483.6970787592638,0.0,0.0,1483.6970787592638,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.3,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1483.6970787592638,0.0,0.0,1483.6970787592638,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.3,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1483.6970787592638,0.0,0.0,1483.6970787592638,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.4,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1519.137841522965,0.0,0.0,1519.137841522965,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.5,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1519.137841522965,0.0,0.0,1519.137841522965,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.5,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1519.137841522965,0.0,0.0,1519.137841522965,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.5,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1519.137841522965,0.0,0.0,1519.137841522965,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.5,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1519.137841522965,0.0,0.0,1519.137841522965,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.5,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1519.137841522965,0.0,0.0,1519.137841522965,5m,50,150,0.08,1.0,0.6,1.2,2.0,0.5,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1472.6660652637224,0.0,0.0,1472.6660652637222,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.2,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1472.6660652637224,0.0,0.0,1472.6660652637222,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.2,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1472.6660652637224,0.0,0.0,1472.6660652637222,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.2,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1472.6660652637224,0.0,0.0,1472.6660652637222,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.2,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1472.6660652637224,0.0,0.0,1472.6660652637222,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.2,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1472.6660652637224,0.0,0.0,1472.6660652637222,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1469.3184857909657,0.0,0.0,1469.3184857909657,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.3,0.3,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1469.3184857909657,0.0,0.0,1469.3184857909657,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.3,0.3,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1469.3184857909657,0.0,0.0,1469.3184857909657,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.3,0.5,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1469.3184857909657,0.0,0.0,1469.3184857909657,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.3,0.5,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
-0.0,9,-1469.3184857909657,0.0,0.0,1469.3184857909657,5m,50,150,0.08,1.0,0.6,1.2,2.5,0.4,0.3,0.3,0.8,0.2,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
