symbol,timeframe,entry_ts,entry_price,entry_qty,exit_ts,exit_price_wap,pnl_usdt,pnl_pct,r_multiple,fills_json
ETH/USDT,15m,1758151800000,4588.28000000,0.99976977,1758160800000,4616.52270569,19.03351985,0.4149,0.3807,"[{""ts"": 1758151800000, ""price"": 4588.28, ""qty"": 0.9997697679981565, ""tag"": ""ENTRY""}, {""ts"": 1758159000000, ""price"": 4614.941411375064, ""qty"": 0.49988488399907827, ""tag"": ""TP1""}, {""ts"": 1758160800000, ""price"": 4618.104, ""qty"": 0.49988488399907827, ""tag"": ""TRAIL""}]"
