score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
27.104856,5,102.6677055086671,1.3630064297030096,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
26.645763,5,101.73860636771008,1.35972137565093,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.0,2.5,4.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
26.645763,5,101.73860636771008,1.35972137565093,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.0,2.5,4.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
26.645763,5,101.73860636771008,1.35972137565093,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.0,2.5,4.0,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
26.515113,5,101.47286876334613,1.3587817962718054,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
26.515113,5,101.47286876334613,1.3587817962718054,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
26.515113,5,101.47286876334613,1.3587817962718054,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
25.468897,5,99.3229822184856,1.351180353977466,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
25.468897,5,99.3229822184856,1.351180353977466,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
25.468897,5,99.3229822184856,1.351180353977466,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
25.219413,5,98.8043986038,1.3493467765585803,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.4,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
25.219413,5,98.8043986038,1.3493467765585803,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.4,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
25.219413,5,98.8043986038,1.3493467765585803,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.4,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
25.170932,5,98.70335420414648,1.3489895097181657,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
25.170932,5,98.70335420414648,1.3489895097181657,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
