symbol,timeframe,entry_ts,entry_price,entry_qty,exit_ts,exit_price_wap,pnl_usdt,pnl_pct,r_multiple,fills_json
ETH/USDT,15m,1758150000000,4587.12000000,0.99976977,1758160800000,4616.15036835,19.82253315,0.4322,0.3965,"[{""ts"": 1758150000000, ""price"": 4587.12, ""qty"": 0.9997697679981565, ""tag"": ""ENTRY""}, {""ts"": 1758159000000, ""price"": 4613.219920884689, ""qty"": 0.3999079071992626, ""tag"": ""TP1""}, {""ts"": 1758160800000, ""price"": 4618.104, ""qty"": 0.5998618607988939, ""tag"": ""TRAIL""}]"
