symbol,timeframe,entry_ts,entry_price,entry_qty,exit_ts,exit_price_wap,pnl_usdt,pnl_pct,r_multiple,fills_json
BNB/USDT,15m,1758336300000,986.05000000,12.97010083,1758342600000,990.71907297,34.91945296,0.2730,0.6984,"[{""ts"": 1758336300000, ""price"": 986.05, ""qty"": 12.970100829693193, ""tag"": ""ENTRY""}, {""ts"": 1758336300000, ""price"": 988.507406824433, ""qty"": 5.188040331877278, ""tag"": ""TP1""}, {""ts"": 1758338100000, ""price"": 990.9648136488661, ""qty"": 3.8910302489079576, ""tag"": ""TP2""}, {""ts"": 1758342600000, ""price"": 993.422220473299, ""qty"": 3.8910302489079576, ""tag"": ""TP3""}]"
