score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
-1000000000.0,1,129.3538688973843,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,126.06577072349904,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,122.77767254961377,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,129.3538688973843,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,126.06577072349904,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,122.77767254961377,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,129.3538688973843,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,126.06577072349904,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,122.77767254961377,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,0.5,0.2,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,0.5,0.3,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,0.5,0.4,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,0.8,0.2,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,0.8,0.3,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,0.8,0.4,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,1.0,0.2,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,1.0,0.3,BNB/USDT
-1000000000.0,1,119.35595029941499,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.3,0.3,1.0,0.4,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,111.27324977034289,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.4,0.4,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,100.76573908253906,inf,100.0,0.0,15m,50,150,0.1,1.2,1.2,2.5,3.5,0.5,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,62.18840078630851,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,59.49813864403569,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,56.807876501765925,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,62.18840078630851,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,59.49813864403569,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,56.807876501765925,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,62.18840078630851,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,59.49813864403569,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,56.807876501765925,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,0.5,0.2,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,0.5,0.3,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,0.5,0.4,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,0.8,0.2,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,0.8,0.3,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,0.8,0.4,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,1.0,0.2,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,1.0,0.3,BNB/USDT
-1000000000.0,1,47.395166955080555,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.3,0.3,1.0,0.4,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,40.782048340388265,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.4,0.4,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,36.15286531009753,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,2.5,0.5,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,68.80151940100693,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,66.1112572587341,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,63.420995116467395,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,68.80151940100693,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,66.1112572587341,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,63.420995116467395,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,68.80151940100693,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,66.1112572587341,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,63.420995116467395,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.2,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.3,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,0.5,0.4,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.2,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.3,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,0.8,0.4,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,1.0,0.2,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,1.0,0.3,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.3,0.3,1.0,0.4,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,47.39516695508668,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.4,0.4,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,42.76598392479595,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.0,0.5,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,75.41463801570228,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,72.72437587342947,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,70.03411373116276,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,75.41463801570228,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,72.72437587342947,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,70.03411373116276,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,75.41463801570228,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,72.72437587342947,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,70.03411373116276,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,0.5,0.2,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,0.5,0.3,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,0.5,0.4,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,0.8,0.2,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,0.8,0.3,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,0.8,0.4,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,1.0,0.2,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,1.0,0.3,BNB/USDT
-1000000000.0,1,67.23452279917888,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.3,0.3,1.0,0.4,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,54.00828556978204,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.4,0.4,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,49.379102539494376,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,1.5,3.5,0.5,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,72.10807870835615,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,69.4178165660833,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,66.72755442381661,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.4,BNB/USDT
-1000000000.0,1,72.10807870835615,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.2,BNB/USDT
-1000000000.0,1,69.4178165660833,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.3,BNB/USDT
-1000000000.0,1,66.72755442381661,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.4,BNB/USDT
-1000000000.0,1,72.10807870835615,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,1.0,0.2,BNB/USDT
-1000000000.0,1,69.4178165660833,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,1.0,0.3,BNB/USDT
-1000000000.0,1,66.72755442381661,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.2,1.0,0.4,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.2,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.3,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.4,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.2,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.3,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.4,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,1.0,0.2,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,1.0,0.3,BNB/USDT
-1000000000.0,1,57.314844877128195,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.3,0.3,1.0,0.4,BNB/USDT
-1000000000.0,1,54.008285569778984,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.4,0.2,0.5,0.2,BNB/USDT
-1000000000.0,1,54.008285569778984,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.4,0.2,0.5,0.3,BNB/USDT
-1000000000.0,1,54.008285569778984,inf,100.0,0.0,15m,50,150,0.1,1.5,0.8,2.0,2.5,0.4,0.4,0.2,0.5,0.4,BNB/USDT
